Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,Children,Total_Spending,AcceptedCampaigns,TotalPurchases,Cluster,pca_1,pca_2,pca_3,tsne_1,tsne_2,tsne_3,umap_1,umap_2,umap_3
4,4,34554.0,0,1,43,41,1,6,2,0,5,2,2,0,3,6,0,0,0,0,0,0,3,11,0,67,4295,1,55,0,5,2,-1.412032982418505,-0.9181029480806548,0.9504542309560805,-11.205799,-14.044467,1.4290425,6.000546,3.9133203,7.242841
2,5,85693.0,0,1,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,3,11,0,47,4639,1,1169,0,25,1,1.7446970541916418,0.2562324956894228,0.5341403419919326,14.3663225,7.127098,6.259562,5.4425173,7.2508497,5.8546615
4,3,65846.0,0,0,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,3,11,0,81,4612,0,1120,0,15,1,1.638387489149514,-0.3816737904905432,1.554760196445121,12.896593,-1.399778,10.63799,5.9488034,8.502067,7.483158
2,3,87195.0,0,0,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,0,3,11,1,67,4256,0,1097,0,19,1,3.018738424257224,-0.9777140069245919,-0.2636662282479848,17.230568,-0.3754441,-14.204415,17.052443,4.482821,2.3691204
1,5,24594.0,1,0,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,47,4405,1,29,0,4,2,-1.818367433339976,-1.8243181379164513,-0.3837900938591343,-18.856606,-9.137317,5.3086624,5.521508,3.0089934,7.0495505
2,3,49096.0,1,1,15,144,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,3,11,0,62,4482,2,187,0,9,2,-1.602862208346718,0.6466426285693221,0.521082697821496,-3.982124,12.454115,-6.7106037,4.6241717,3.1525161,4.036243
2,3,52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,57,4716,2,910,0,22,0,-0.056533705155060995,1.5019960546518896,0.8764652240828605,6.1928577,-1.8690554,-1.5781282,3.8664916,6.7666774,5.4745646
2,4,38557.0,1,0,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,48,4761,1,145,0,7,2,-1.4966910259247046,0.138493064459408,-1.0356699173398018,-18.459105,8.573573,0.8549258,3.7863243,3.2242157,7.7999325
3,3,89058.0,0,0,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,66,4773,0,850,0,13,1,1.9768016472174674,-0.5030902969692085,0.34999335356993744,12.473953,-7.3665504,8.275132,5.357258,8.726128,7.3361955
2,5,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,47,4443,1,969,0,23,1,1.6276845810631206,-0.9168499192575971,0.4884295571647056,2.6331573,-7.4727173,11.419802,5.7550745,7.0656,6.0808744
4,4,68126.0,0,0,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,35,4800,0,1820,1,16,3,2.1566911653070764,1.6572129137455864,-2.7593618852914905,18.252157,8.499573,-17.23195,16.491299,4.7179008,2.4540572
3,5,57288.0,0,1,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,63,4208,1,608,1,17,1,0.5339521783334156,-0.2559121828022091,0.7376898427982493,0.91623497,-9.261195,7.454769,5.3928566,6.5676546,6.483795
2,4,86037.0,0,0,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,35,4747,0,730,2,24,3,3.3454278424409507,0.4732883287176457,-2.4258527201513616,22.346218,7.673161,-9.575526,17.179106,5.3405366,2.337486
4,3,43974.0,1,0,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,46,4768,1,551,0,16,0,-0.626597355408975,1.6496568029204808,-0.05889617680233342,0.63713175,2.6930344,-3.6868775,4.017135,5.273888,6.438933
2,4,50785.0,1,1,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,64,4496,2,114,0,6,2,-1.4917270804663483,-0.2045347043077849,0.5613765310723344,-5.2031026,11.815558,-2.811698,5.1076784,2.704679,4.412853
2,3,90765.0,0,0,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,56,4360,0,1724,2,15,3,3.71438453793818,-1.5941837173554592,-0.7373529967713706,25.019545,-2.7807174,4.1777744,6.561163,9.879521,6.383824
0,3,36550.0,1,0,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,48,4699,1,577,0,15,0,-1.3697528301447122,1.1793710734035483,-0.639943407066095,-4.3598385,0.40174988,-20.407465,4.507487,2.422841,7.213087
0,5,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,59,4557,2,81,0,5,2,-2.0348549195438554,-0.7036250497709764,0.26819787342319157,-30.511269,-1.5515499,-2.2155995,3.8296664,1.4612169,7.8697586
2,5,21918.0,1,0,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,57,4431,1,33,0,5,2,-1.8826532270654097,-0.9240278894255891,-0.18992007172807962,-15.187211,-3.4964178,7.5751634,5.0753055,3.5389805,7.477271
3,5,56129.0,0,1,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,73,4578,1,660,0,18,1,0.5079583473379029,0.5411233311655057,1.89233275463656,-3.3474128,-10.600909,6.4183493,5.4150963,5.997999,5.608302
3,4,32557.0,1,0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,59,4329,1,80,0,6,2,-0.9335207723733363,0.10856183583884203,-1.0004421869214777,7.775925,19.13753,-14.327585,15.397854,2.8856091,1.0331976
3,3,19510.0,2,0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,41,4502,2,30,0,4,2,-2.6649917308631195,-0.36194295831843765,-0.3643633534858532,-10.710512,-0.79426056,-1.995656,5.3451724,2.947255,7.9621315
2,2,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,50,4637,1,43,0,4,2,-1.8987782652289051,-0.7102357422290304,-0.6871640103516937,-15.3963375,2.3041968,-1.9233847,5.7269115,2.404123,8.1275015
2,4,101970.0,0,0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,43,4678,0,1135,3,27,3,4.900285595247762,0.38515538595120746,-2.5241818580163065,23.19235,7.3112493,-8.687341,17.431313,5.558743,2.326668
0,5,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,61,4700,0,559,0,14,1,1.2797153294321966,-1.1877702690168492,0.3124363629067397,15.428013,-17.385008,11.86365,5.207933,9.08573,6.155313
2,4,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,42,4638,0,1923,0,15,3,3.1172518481603175,-0.245525038994118,-1.7291149171176088,20.07475,5.8167186,-15.074525,16.664207,4.883931,2.5256586
3,3,54348.0,1,1,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,73,4225,2,90,0,6,2,-1.3436264309922659,-0.7249147527848309,1.614657944238389,-4.1784472,8.594476,-0.2516161,5.4131045,2.5554023,4.480881
4,3,51381.5,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,65,4557,1,404,0,14,0,-0.2880141630723102,0.4698307357246705,0.8375556691984671,-2.1663308,1.8471646,8.573293,4.51281,6.0634813,7.2653155
4,5,77376.0,1,1,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,70,4254,2,661,0,19,1,0.631650701566177,0.20420666225769687,3.006010277749246,-0.13813317,-13.978046,6.325965,5.8614035,5.942627,6.0069895
2,3,62998.0,0,1,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,74,4476,1,463,0,14,0,-0.02403966306188217,0.6539078340786972,1.1166161043848823,3.674708,2.5611403,7.273245,4.6372433,6.5160985,6.920193
3,1,61331.0,1,1,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,68,4680,2,632,0,18,0,-0.5651586679160844,2.1279246722588736,1.2880652603539033,1.2858183,7.1253605,-10.560281,4.1553802,3.7927346,4.1575117
2,3,73448.0,0,0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,57,4343,0,725,0,18,1,1.376379510328891,-1.3562680525796114,-0.12876191821245866,9.762448,-9.090386,12.835779,5.68462,8.060808,7.073474
2,3,51381.5,0,1,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,63,4526,1,725,0,18,1,0.48414067016216605,-0.7342943891604996,0.93511187221872,7.6573596,-5.1417494,3.8275533,4.0550056,7.157878,6.564593
4,3,41551.0,1,1,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,62,4523,2,279,0,11,0,-1.6820255900373102,1.3978667436634655,1.3425910660508742,-0.6526389,4.4362864,-8.62508,4.2730064,3.6582508,4.299654
4,5,62981.0,0,0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,59,4673,0,1482,1,22,1,2.728211196284254,-0.043703924753896006,0.07336602394892432,21.195236,-10.72976,2.3746898,5.970597,8.8927965,6.2841215
1,2,9548.0,1,0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,50,4894,1,29,0,4,2,-2.639444900645354,0.37417270883601506,-1.7973070325207583,-21.66918,4.427474,-0.89689016,3.859339,2.5866637,8.364089
4,3,33762.0,2,1,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,67,4561,3,106,0,6,0,-2.552285767758001,1.065481670505463,1.5731344319257383,-4.2061777,3.6696043,-8.544325,4.7674723,2.5438046,4.9035783
4,1,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,53,4245,2,49,1,4,2,-0.9867030038250983,0.10765621425829837,-1.1815238009388724,11.100497,20.10475,-16.98996,15.17234,2.932817,1.1653796
4,2,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,4540,2,38,0,5,2,-2.0119304966733815,0.09278733725239942,0.9046600915834829,-7.5036206,4.1645403,-4.9143114,4.926086,2.233063,4.8433647
3,4,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,34,4822,0,2077,0,21,3,3.290277014639517,-0.26178448927725373,-0.4731044137664046,17.861715,-11.369208,7.6142626,5.339317,9.178291,6.75169
3,5,65104.0,0,1,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,50,4431,1,1053,0,15,0,0.8454404629494431,0.8189792660892405,-1.2017126754440979,11.986076,15.20956,-13.759013,15.672494,3.325401,1.3414418
2,3,86111.0,0,0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,64,4640,0,1385,0,22,1,2.7779072833150553,-0.7083710738216648,0.8350934601639299,17.02509,-4.5773315,9.693499,6.0532227,9.359854,7.3081403
4,4,68352.0,0,1,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,52,4509,1,871,0,22,1,0.8560177281794503,0.5150785487119358,0.9875861555210887,2.984548,-9.6632805,-0.75445765,4.1508474,6.542147,6.3773913
2,5,41883.0,1,0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,38,4671,1,312,0,9,2,-1.3022570660531703,0.20804242358778993,-1.1176465226621206,-18.530888,10.531997,-0.06589437,3.866842,3.2904904,7.528741
2,3,59809.0,0,2,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,50,4823,2,877,0,12,0,-0.7816637678884044,1.4374535555181849,-0.13662316100883395,-5.386933,12.429915,-10.681517,4.176418,3.294665,4.045359
2,3,23957.0,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,51,4813,1,68,0,5,2,-1.3139921263165195,0.5625642857814573,-2.2664706637003618,7.099481,13.185059,-17.03517,15.782218,2.6234734,1.4369678
2,5,38547.0,1,0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,45,4509,1,22,0,3,2,-2.18666127646305,-0.7093716675651971,-0.7945308128329802,-10.492428,21.422056,-13.526178,-12.491764,5.7879314,3.1276047
0,3,35688.0,2,1,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,53,4880,3,211,0,9,0,-2.8450223574372,2.518550217580482,0.5543841533585708,-0.9383852,2.627484,-16.143045,3.8832667,3.7000947,4.2941585
3,3,49605.0,0,0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,60,4212,0,127,0,7,1,-0.09094330871691525,-2.344578551666732,0.4535447943545065,-7.741781,-4.5114994,14.721316,5.5192633,6.108807,7.976136
3,3,59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,73,4270,2,459,0,15,1,0.11366296783649325,-1.0070938158486862,1.994837895306583,-4.6592155,-5.509086,10.7391815,5.3020406,6.363829,7.629331
2,3,65747.0,0,1,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,57,4318,1,460,1,15,1,0.27896936830660524,-0.07595267112205986,0.7147237384925722,-0.1752495,8.4169235,5.591745,4.6747155,6.0270267,6.2589064
0,5,46344.0,0,1,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,54,4766,1,429,0,13,0,-0.9346942742724029,0.808186853551384,-0.6183411567793914,5.724178,11.006616,4.0410953,3.8906493,2.6478179,7.305158
2,1,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,38,4252,1,89,0,7,2,-1.781942683963479,-0.7335659933035995,-1.0314291090184518,-15.80787,6.3002086,9.344519,5.3366485,3.5604768,8.830925
4,5,61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,74,4832,1,1021,0,24,1,1.3415694463309638,1.140816920844223,1.7443360608035703,11.758072,3.8349488,4.515403,5.431609,6.2610292,5.766496
2,5,69372.0,0,0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,77,4699,0,1381,2,20,3,3.4357250210146093,1.132059396199882,-1.533902281838793,18.874899,2.0417256,-10.429095,17.283255,4.9305058,2.054464
2,4,49967.0,0,1,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,68,4560,1,306,0,12,2,-0.7430668217008862,0.3804539422439099,0.25303173350702474,-4.457014,-3.240415,0.21082833,4.1956167,4.7628994,6.731981
2,4,60199.0,1,2,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,48,4494,3,18,0,3,2,-1.7261990871714177,-0.7757618750863688,0.5043260228918833,-11.15447,-0.8345803,-7.5714917,5.102373,2.4581363,4.9840055
2,5,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,49,4459,1,162,0,8,2,-0.23578784619580773,-1.5749260042710187,-0.33194725683106907,0.7946741,-7.4568386,15.855391,5.849244,5.8864303,6.972449
2,4,80317.0,0,0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,71,4517,0,1231,0,17,1,2.430527010545553,-1.2875203886538207,1.1648112465008464,16.970598,-3.7640035,12.625755,6.3368382,9.125189,7.040752
3,4,30523.0,2,1,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,68,4567,3,13,0,3,2,-2.619099054870582,0.25128494387032435,0.6193365745696288,-3.7872424,7.6176915,-4.5053854,5.4282756,2.5527508,4.4082584
4,3,70356.0,0,0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,81,4805,0,1706,0,25,1,2.467895316677542,1.2732664227877848,1.2097336284068367,11.829378,-5.535249,5.786487,4.974668,8.088908,6.9680243
2,3,23228.0,1,0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,42,4379,1,121,0,7,2,-2.2494003725391694,-0.3264893153568541,-0.3165650641873517,-15.45072,-2.4992888,2.0077345,5.591689,2.7772453,7.959678
4,2,74165.0,0,0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,51,4628,0,1293,0,19,1,2.277644152638181,-0.5980555428654973,-0.07170914386942054,10.699835,-11.31017,8.100256,5.249432,8.459657,7.155732
2,5,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,60,4432,3,88,0,6,2,-2.209021090963303,0.0696196260436072,1.5102917412919867,-6.55685,-0.54672956,-8.5459385,5.120296,2.6587963,5.186814
2,2,62551.0,0,0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,73,4427,0,421,1,17,1,1.5001212588918436,-1.0940702386818961,0.03136126570870432,0.2669461,8.27444,10.405964,5.4188313,7.3809624,7.251178
2,2,52332.0,0,0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,67,4509,0,259,1,11,1,0.5862936845136679,-1.1315245756785355,-0.286962856448418,0.28118688,7.7442584,10.627878,5.3514643,7.031308,7.2707834
2,4,66951.0,0,0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,38,4443,0,1117,0,14,1,1.613420670256366,-1.899355430436001,-0.5511974952181353,15.266848,-12.782312,12.769832,5.6921525,8.9105215,6.4706583
2,5,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,69,4328,2,89,0,6,2,-1.965543775959564,-0.625859936673702,1.5150907805654934,-6.3216553,-3.4053557,-9.810527,5.213057,2.921453,5.2964253
2,5,33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,4273,2,36,0,4,2,-2.2437287973931883,-0.84613558831367,0.7396628684969108,-8.634667,-2.7798538,-7.425551,5.276985,2.6584306,5.158659
2,3,28718.0,1,0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,44,4555,1,57,0,5,2,-2.1289863146052,-0.5025475070736701,-0.7632558727517944,-17.301561,-0.012661603,-1.0431006,5.348688,2.521895,8.033901
2,3,50447.0,2,0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,56,4273,2,148,0,7,2,-1.4279624481275197,-1.0275044002602862,0.020634721403205464,-7.5310683,12.83884,0.8805967,5.429456,2.191754,3.983178
4,5,53537.0,1,1,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,67,4354,2,93,0,6,2,-1.1512056705005116,-0.4528379043485442,1.4247465012806368,-6.5309067,-11.981599,-3.1729016,5.9628916,2.8894677,4.9033947
2,4,52074.0,0,1,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,59,4290,1,119,1,6,2,-0.31065166660367,-1.6694353055442865,0.17107752556427147,-10.34833,-11.199897,8.20597,5.7120543,4.42599,6.3388596
4,3,80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,51,4859,1,1835,0,27,1,2.4775968523630656,1.020056816202704,0.6779948122559217,6.160505,-11.015212,-2.6495233,3.8393707,6.878909,6.373142
4,3,83837.0,0,0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,78,4764,0,1318,2,24,3,4.04024795810612,1.5133756434402377,-0.39130509738836844,20.43419,0.8166516,-8.615008,17.201164,4.951334,1.9712815
4,3,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,4241,2,45,0,5,2,-2.0103727770489814,-0.7620894737143922,1.2298164273293148,-8.411172,2.829686,-3.6663322,5.239786,2.20674,4.9816933
2,5,38285.0,2,1,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,67,4209,3,10,0,3,2,-1.8112717574208108,-1.7626109759875783,2.0556832795029005,-6.0715184,-2.6859283,-7.386196,5.279037,2.8321812,5.3151774
0,3,78497.0,0,0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,75,4414,0,978,1,24,1,2.7744178042942598,-1.1699631232406777,0.2746898577696842,25.449793,-7.069306,8.691588,6.003022,10.412805,6.523325
4,3,51650.0,0,1,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,50,4253,1,191,0,9,2,-0.6131290940853892,-1.5456207339574348,0.7050892717152598,-13.703592,-14.237422,5.1241927,6.0855665,4.1085076,7.478686
0,3,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,38,4254,1,57,0,6,2,-2.310068825704701,-1.5151303415555168,-1.071522905835773,-24.306553,-3.0118365,0.7948459,4.4138803,1.5986167,8.346456
3,3,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,80,4478,0,1033,0,23,1,2.3013990428811244,-0.7823184127086734,1.2921104915116794,11.540579,-4.353416,10.779802,5.508137,8.359332,7.4807286
3,3,30477.0,1,0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,42,4362,1,66,0,5,2,-1.6742083118495705,-1.329268868866341,-0.9460125399724033,-15.293023,4.3309665,5.827253,5.193153,3.5652597,8.839005
1,3,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,65,4218,0,43,0,5,2,-1.2874315180965858,-2.200797081063643,-0.1576779134064533,-11.956611,-6.218323,12.075107,4.7784066,1.5525905,8.4084635
2,3,25271.0,1,0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,43,4775,1,50,0,4,2,-2.335213151135497,-0.06650847651407195,-1.5660163926490631,-19.663717,3.0645947,-1.0908896,4.159062,2.7578192,8.154281
4,4,32303.0,0,1,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,56,4317,1,39,0,5,2,-1.4126121252081705,-1.1815548166115517,0.6843806617703968,-11.87477,-13.799869,2.1356175,6.046241,3.8717506,7.2999144
2,3,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,60,4535,1,608,0,16,1,0.2728797872253182,-0.21021902129711134,0.33117965581639613,2.8604705,-1.5845536,6.8968887,4.7949896,6.9443746,6.744778
2,3,74068.0,0,0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,50,4671,0,1581,0,23,1,2.633484260867931,-0.5612511835981924,-0.4168003580304618,14.089143,-9.601456,7.312983,5.2533364,8.881774,6.931135
4,3,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,4695,2,68,0,5,2,-1.74125158894101,0.6472524084613042,0.4236017324000243,-4.7895765,8.186383,-8.148625,4.4461675,2.817567,4.197386
1,5,24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,48,4862,1,80,1,4,2,-1.4503282341744772,-0.22472607953871665,-1.671490874275589,-20.894796,-6.1263905,-6.3609753,4.149763,3.0941067,7.3744817
4,5,66973.0,0,0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,37,4612,0,1282,0,27,1,2.358489962034195,-0.6810740407860035,0.47107426274078207,21.555897,-10.643191,12.676616,6.606977,8.702034,7.436814
0,2,36640.0,1,0,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,126,4480,1,65,0,5,2,-1.213906184388771,-0.623968697773447,2.6499291060065504,-10.304572,20.977743,-10.459243,-12.436058,5.8435736,3.183262
2,3,38872.0,1,0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,38,4599,1,91,0,6,2,-1.8567519126973957,-0.4399057181385375,-0.8107846830243595,-17.801056,-0.022801787,-2.1705794,5.2843246,2.455754,7.9792185
2,3,51148.0,1,1,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,53,4700,2,315,0,12,0,-1.183641364299787,1.0182082291604087,0.29532874028988054,-4.9716673,12.218993,-9.400256,4.1545978,3.3156245,4.0788927
2,3,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,49,4386,2,31,0,4,2,-2.543382225436001,-0.4157581288554285,-0.47290348732392634,-9.970416,11.358697,-0.89310217,5.2851663,2.0648105,4.0895967
3,3,69661.0,0,0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,46,4251,0,834,0,22,1,1.72032691111449,-1.7728394520440387,0.4984641695274131,17.284302,-11.719248,15.916467,5.8768106,8.984963,6.8289247
2,3,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,72,4487,0,1600,1,16,1,2.9145059592333795,-1.000559156705697,0.7742679076394342,20.57945,-2.4073398,5.693897,6.276271,9.872789,6.5555153
2,3,86718.0,0,0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,72,4732,0,1270,0,16,1,2.4176619621476654,-0.47266970483844284,0.4778487264836813,12.720686,-6.833157,8.339705,5.435789,8.795922,7.355629
4,4,46854.0,1,1,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,53,4294,2,263,1,9,0,-0.9462337185556055,1.9254904364262664,-0.035210930703700814,7.7804303,8.54905,-13.539856,15.809472,3.0931172,1.1893581
2,2,69142.0,0,1,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,74,4204,1,535,1,16,1,0.8039398255787289,-0.4466276916149823,1.0495072232519782,-1.0242932,9.038006,7.298222,5.1328545,7.030973,6.633809
2,4,75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,58,4406,0,1295,0,17,1,2.2789459716811606,-1.6783524076495147,0.6334594991630097,15.934262,-7.7869225,12.747534,6.154285,8.946753,6.925039
2,2,63693.0,0,1,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,48,4462,1,1150,0,26,1,1.0273435054911226,0.3166277524013117,0.3745241723607815,10.630843,-6.061839,-0.17358363,3.6619701,7.2153807,6.2976317
4,5,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,49,4808,0,1240,3,26,3,4.824047041235153,1.3003877523589213,-2.089071960775551,23.182463,7.3239317,-7.5167155,17.454891,5.489091,2.306141
4,4,40637.0,1,1,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,61,4551,2,38,0,4,2,-1.9580328015854613,0.061349380031229986,1.0750517768389247,-6.50592,4.6092186,-7.208097,4.8452587,2.4950416,4.9465384
